Sample in Buffer,Sample in Window,TRIGGER,top_i/PolarityShift_0_doubleOut[1:0],top_i/dds_compiler_1_m_axis_data_tdata[15:0],top_i/mult_gen_1_P[18:0]
54288,54288,0,1,6,6
54289,54289,0,1,-8190,-8190
54290,54290,0,1,6,6
54291,54291,0,1,8190,8190
54292,54292,0,1,-6,6
54293,54293,0,1,-8190,-8190
54294,54294,0,1,6,6
54295,54295,0,1,8190,8190
54296,54296,0,1,-6,-6
54297,54297,0,1,-8190,-8190
54298,54298,0,1,-6,6
54299,54299,0,1,8190,8190
54300,54300,0,1,-6,-6
54301,54301,0,1,-8190,-8190
54302,54302,0,1,-6,-6
54303,54303,0,1,8190,8190
54304,54304,0,1,6,-6
54305,54305,0,1,-8190,-8190
54306,54306,0,1,6,-6
54307,54307,0,1,8190,8190
54308,54308,0,1,6,6
54309,54309,0,1,-8190,-8190
54310,54310,0,1,6,6
54311,54311,0,1,8190,8190
54312,54312,0,1,6,6
54313,54313,0,1,-8190,-8190
54314,54314,0,1,-6,6
54315,54315,0,1,8190,8190
54316,54316,0,1,-6,6
54317,54317,0,1,-8190,-8190
54318,54318,0,1,6,-6
54319,54319,0,1,8190,8190
54320,54320,0,1,-6,-6
54321,54321,0,1,-8190,-8190
54322,54322,0,1,-6,6
54323,54323,0,1,8190,8190
54324,54324,0,1,6,-6
54325,54325,0,1,-8190,-8190
54326,54326,0,1,6,-6
54327,54327,0,1,8190,8190
54328,54328,0,1,6,6
54329,54329,0,1,-8190,-8190
54330,54330,0,1,6,6
54331,54331,0,1,8190,8190
54332,54332,0,1,6,6
54333,54333,0,1,-8190,-8190
54334,54334,0,1,6,6
54335,54335,0,1,8190,8190
54336,54336,0,1,-6,6
54337,54337,0,1,-8190,-8190
54338,54338,0,1,6,6
54339,54339,0,1,8190,8190
54340,54340,0,1,-6,-6
54341,54341,0,1,-8190,-8190
54342,54342,0,1,-6,6
54343,54343,0,1,8190,8190
54344,54344,0,1,-6,-6
54345,54345,0,1,-8190,-8190
54346,54346,0,1,6,-6
54347,54347,0,1,8190,8190
54348,54348,0,1,-6,-6
54349,54349,0,1,-8190,-8190
54350,54350,0,1,6,6
54351,54351,0,1,8190,8190
54352,54352,0,1,6,-6
54353,54353,0,1,-8190,-8190
54354,54354,0,1,-6,6
54355,54355,0,1,8190,8190
54356,54356,0,1,6,6
54357,54357,0,1,-8190,-8190
54358,54358,0,1,6,-6
54359,54359,0,1,8190,8190
54360,54360,0,1,-6,6
54361,54361,0,1,-8190,-8190
54362,54362,0,1,-6,6
54363,54363,0,1,8190,8190
54364,54364,0,1,6,-6
54365,54365,0,1,-8190,-8190
54366,54366,0,1,-6,-6
54367,54367,0,1,8190,8190
54368,54368,0,1,-6,6
54369,54369,0,1,-8190,-8190
54370,54370,0,1,6,-6
54371,54371,0,1,8190,8190
54372,54372,0,1,-6,-6
54373,54373,0,1,-8190,-8190
54374,54374,0,1,6,6
54375,54375,0,1,8190,8190
54376,54376,0,1,-6,-6
54377,54377,0,1,-8190,-8190
54378,54378,0,1,-6,6
54379,54379,0,1,8190,8190
54380,54380,0,1,6,-6
54381,54381,0,1,-8190,-8190
54382,54382,0,1,-6,-6
54383,54383,0,1,8190,8190
54384,54384,0,1,-6,6
54385,54385,0,1,-8190,-8190
54386,54386,0,1,6,-6
54387,54387,0,1,8190,8190
54388,54388,0,1,-6,-6
54389,54389,0,1,-8190,-8190
54390,54390,0,1,-6,6
54391,54391,0,1,8190,8190
54392,54392,0,1,6,-6
54393,54393,0,1,-8190,-8190
54394,54394,0,1,6,-6
54395,54395,0,1,8190,8190
54396,54396,0,1,-6,6
54397,54397,0,1,-8190,-8190
54398,54398,0,1,-6,6
54399,54399,0,1,8190,8190
54400,54400,0,1,6,-6
54401,54401,0,1,-8190,-8190
54402,54402,0,1,-6,-6
54403,54403,0,1,8190,8190
54404,54404,0,1,6,6
54405,54405,0,1,-8190,-8190
54406,54406,0,1,-6,-6
54407,54407,0,1,8190,8190
54408,54408,0,1,6,6
54409,54409,0,1,-8190,-8190
54410,54410,0,1,-6,-6
54411,54411,0,1,8190,8190
54412,54412,0,1,-6,6
54413,54413,0,1,-8190,-8190
54414,54414,0,1,6,-6
54415,54415,0,1,8190,8190
54416,54416,0,1,-6,-6
54417,54417,0,1,-8190,-8190
54418,54418,0,1,6,6
54419,54419,0,1,8190,8190
54420,54420,0,1,6,-6
54421,54421,0,1,-8190,-8190
54422,54422,0,1,-6,6
54423,54423,0,1,8190,8190
54424,54424,0,1,-6,6
54425,54425,0,1,-8190,-8190
54426,54426,0,1,-6,-6
54427,54427,0,1,8190,8190
54428,54428,0,1,-6,-6
54429,54429,0,1,-8190,-8190
54430,54430,0,1,-6,-6
54431,54431,0,1,8190,8190
54432,54432,0,1,6,-6
54433,54433,0,1,-8190,-8190
54434,54434,0,1,-6,-6
54435,54435,0,1,8190,8190
54436,54436,0,1,-6,6
54437,54437,0,1,-8190,-8190
54438,54438,0,1,-6,-6
54439,54439,0,1,8190,8190
54440,54440,0,1,-6,-6
54441,54441,0,1,-8190,-8190
54442,54442,0,1,6,-6
54443,54443,0,1,8190,8190
54444,54444,0,1,6,-6
54445,54445,0,1,-8190,-8190
54446,54446,0,1,6,6
54447,54447,0,1,8190,8190
54448,54448,0,1,-6,6
54449,54449,0,1,-8190,-8190
54450,54450,0,1,6,6
54451,54451,0,1,8190,8190
54452,54452,0,1,6,-6
54453,54453,0,1,-8190,-8190
54454,54454,0,1,-6,6
54455,54455,0,1,8190,8190
54456,54456,0,1,-6,6
54457,54457,0,1,-8190,-8190
54458,54458,0,1,-6,-6
54459,54459,0,1,8190,8190
54460,54460,0,1,-6,-6
54461,54461,0,1,-8190,-8190
54462,54462,0,1,6,-6
54463,54463,0,1,8190,8190
54464,54464,0,1,-6,-6
54465,54465,0,1,-8190,-8190
54466,54466,0,1,-6,6
54467,54467,0,1,8190,8190
54468,54468,0,1,6,-6
54469,54469,0,1,-8190,-8190
54470,54470,0,1,6,-6
54471,54471,0,1,8190,8190
54472,54472,0,1,6,6
54473,54473,0,1,-8190,-8190
54474,54474,0,1,6,6
54475,54475,0,1,8190,8190
54476,54476,0,1,-6,6
54477,54477,0,1,-8190,-8190
54478,54478,0,1,6,6
54479,54479,0,1,8190,8190
54480,54480,0,1,-6,-6
54481,54481,0,1,-8190,-8190
54482,54482,0,1,6,6
54483,54483,0,1,8190,8190
54484,54484,0,1,6,-6
54485,54485,0,1,-8190,-8190
54486,54486,0,1,-6,6
54487,54487,0,1,8190,8190
54488,54488,0,1,-6,6
54489,54489,0,1,-8190,-8190
54490,54490,0,1,-6,-6
54491,54491,0,1,8190,8190
54492,54492,0,1,-6,-6
54493,54493,0,1,-8190,-8190
54494,54494,0,1,6,-6
54495,54495,0,1,8190,8190
54496,54496,0,1,6,-6
54497,54497,0,1,-8190,-8190
54498,54498,0,1,6,6
54499,54499,0,1,8190,8190
54500,54500,0,1,-6,6
54501,54501,0,1,-8190,-8190
54502,54502,0,1,-6,6
54503,54503,0,1,8190,8190
54504,54504,0,1,-6,-6
54505,54505,0,1,-8190,-8190
54506,54506,0,1,-6,-6
54507,54507,0,1,8190,8190
54508,54508,0,1,6,-6
54509,54509,0,1,-8190,-8190
54510,54510,0,1,6,-6
54511,54511,0,1,8190,8190
54512,54512,0,1,-6,6
54513,54513,0,1,-8190,-8190
54514,54514,0,1,-6,6
54515,54515,0,1,8190,8190
54516,54516,0,1,-6,-6
54517,54517,0,1,-8190,-8190
54518,54518,0,1,-6,-6
54519,54519,0,1,8190,8190
54520,54520,0,1,-6,-6
54521,54521,0,1,-8190,-8190
54522,54522,0,1,6,-6
54523,54523,0,1,8190,8190
54524,54524,0,1,6,-6
54525,54525,0,1,-8190,-8190
54526,54526,0,1,6,6
54527,54527,0,1,8190,8190
54528,54528,0,1,6,6
54529,54529,0,1,-8190,-8190
54530,54530,0,1,-6,6
54531,54531,0,1,8190,8190
54532,54532,0,1,6,6
54533,54533,0,1,-8190,-8190
54534,54534,0,1,-6,-6
54535,54535,0,1,8190,8190
54536,54536,0,1,-6,6
54537,54537,0,1,-8190,-8190
54538,54538,0,1,6,-6
54539,54539,0,1,8190,8190
54540,54540,0,1,-6,-6
54541,54541,0,1,-8190,-8190
54542,54542,0,1,6,6
54543,54543,0,1,8190,8190
54544,54544,0,1,-6,-6
54545,54545,0,1,-8190,-8190
54546,54546,0,1,-6,6
54547,54547,0,1,8190,8190
54548,54548,0,1,-6,-6
54549,54549,0,1,-8190,-8190
54550,54550,0,1,-6,-6
54551,54551,0,1,8190,8190
54552,54552,0,1,-6,-6
54553,54553,0,1,-8190,-8190
54554,54554,0,1,6,-6
54555,54555,0,1,8190,8190
54556,54556,0,1,6,-6
54557,54557,0,1,-8190,-8190
54558,54558,0,1,6,6
54559,54559,0,1,8190,8190
54560,54560,0,1,6,6
54561,54561,0,1,-8190,-8190
54562,54562,0,1,6,6
54563,54563,0,1,8190,8190
54564,54564,0,1,-6,6
54565,54565,0,1,-8190,-8190
54566,54566,0,1,-6,6
54567,54567,0,1,8190,8190
54568,54568,0,1,6,-6
54569,54569,0,1,-8190,-8190
54570,54570,0,1,6,-6
54571,54571,0,1,8190,8190
54572,54572,0,1,-6,6
54573,54573,0,1,-8190,-8190
54574,54574,0,1,-6,6
54575,54575,0,1,8190,8190
54576,54576,0,1,6,-6
54577,54577,0,1,-8190,-8190
54578,54578,0,1,6,-6
54579,54579,0,1,8190,8190
54580,54580,0,1,6,6
54581,54581,0,1,-8190,-8190
54582,54582,0,1,-6,6
54583,54583,0,1,8190,8190
54584,54584,0,1,-6,6
54585,54585,0,1,-8190,-8190
54586,54586,0,1,-6,-6
54587,54587,0,1,8190,8190
54588,54588,0,1,-6,-6
54589,54589,0,1,-8190,-8190
54590,54590,0,1,-6,-6
54591,54591,0,1,8190,8190
54592,54592,0,1,-6,-6
54593,54593,0,1,-8190,-8190
54594,54594,0,1,6,-6
54595,54595,0,1,8190,8190
54596,54596,0,1,-6,-6
54597,54597,0,1,-8190,-8190
54598,54598,0,1,-6,6
54599,54599,0,1,8190,8190
54600,54600,0,1,-6,-6
54601,54601,0,1,-8190,-8190
54602,54602,0,1,-6,-6
54603,54603,0,1,8190,8190
54604,54604,0,1,6,-6
54605,54605,0,1,-8190,-8190
54606,54606,0,1,-6,-6
54607,54607,0,1,8190,8190
54608,54608,0,1,6,6
54609,54609,0,1,-8190,-8190
54610,54610,0,1,6,-6
54611,54611,0,1,8190,8190
54612,54612,0,1,-6,6
54613,54613,0,1,-8190,-8190
54614,54614,0,1,6,6
54615,54615,0,1,8190,8190
54616,54616,0,1,6,-6
54617,54617,0,1,-8190,-8190
54618,54618,0,1,-6,6
54619,54619,0,1,8190,8190
54620,54620,0,1,6,6
54621,54621,0,1,-8190,-8190
54622,54622,0,1,-6,-6
54623,54623,0,1,8190,8190
54624,54624,0,1,-6,6
54625,54625,0,1,-8190,-8190
54626,54626,0,1,-6,-6
54627,54627,0,1,8190,8190
54628,54628,0,1,6,-6
54629,54629,0,1,-8190,-8190
54630,54630,0,1,-6,-6
54631,54631,0,1,8190,8190
54632,54632,0,1,6,6
54633,54633,0,1,-8190,-8190
54634,54634,0,1,6,-6
54635,54635,0,1,8190,8190
54636,54636,0,1,-6,6
54637,54637,0,1,-8190,-8190
54638,54638,0,1,6,6
54639,54639,0,1,8190,8190
54640,54640,0,1,6,-6
54641,54641,0,1,-8190,-8190
54642,54642,0,1,-6,6
54643,54643,0,1,8190,8190
54644,54644,0,1,6,6
54645,54645,0,1,-8190,-8190
54646,54646,0,1,-6,-6
54647,54647,0,1,8190,8190
54648,54648,0,1,-6,6
54649,54649,0,1,-8190,-8190
54650,54650,0,1,6,-6
54651,54651,0,1,8190,8190
54652,54652,0,1,-6,-6
54653,54653,0,1,-8190,-8190
54654,54654,0,1,6,6
54655,54655,0,1,8190,8190
54656,54656,0,1,-6,-6
54657,54657,0,1,-8190,-8190
54658,54658,0,1,6,6
54659,54659,0,1,8190,8190
54660,54660,0,1,-6,-6
54661,54661,0,1,-8190,-8190
54662,54662,0,1,6,6
54663,54663,0,1,8190,8190
54664,54664,0,1,6,-6
54665,54665,0,1,-8190,-8190
54666,54666,0,1,6,6
54667,54667,0,1,8190,8190
54668,54668,0,1,-6,6
54669,54669,0,1,-8190,-8190
54670,54670,0,1,6,6
54671,54671,0,1,8190,8190
54672,54672,0,1,-6,-6
54673,54673,0,1,-8190,-8190
54674,54674,0,1,-6,6
54675,54675,0,1,8190,8190
54676,54676,0,1,-6,-6
54677,54677,0,1,-8190,-8190
54678,54678,0,1,6,-6
54679,54679,0,1,8190,8190
54680,54680,0,1,6,-6
54681,54681,0,1,-8190,-8190
54682,54682,0,1,6,6
54683,54683,0,1,8190,8190
54684,54684,0,1,6,6
54685,54685,0,1,-8190,-8190
54686,54686,0,1,6,6
54687,54687,0,1,8190,8190
54688,54688,0,1,6,6
54689,54689,0,1,-8190,-8190
54690,54690,0,1,-6,6
54691,54691,0,1,8190,8190
54692,54692,0,1,6,6
54693,54693,0,1,-8190,-8190
54694,54694,0,1,-6,-6
54695,54695,0,1,8190,8190
54696,54696,0,1,6,6
54697,54697,0,1,-8190,-8190
54698,54698,0,1,-6,-6
54699,54699,0,1,8190,8190
54700,54700,0,1,-6,6
54701,54701,0,1,-8190,-8190
54702,54702,0,1,6,-6
54703,54703,0,1,8190,8190
54704,54704,0,1,-6,-6
54705,54705,0,1,-8190,-8190
54706,54706,0,1,6,6
54707,54707,0,1,8190,8190
54708,54708,0,1,-6,-6
54709,54709,0,1,-8190,-8190
54710,54710,0,1,-6,6
54711,54711,0,1,8190,8190
54712,54712,0,1,6,-6
54713,54713,0,1,-8190,-8190
54714,54714,0,1,6,-6
54715,54715,0,1,8190,8190
54716,54716,0,1,-6,6
54717,54717,0,1,-8190,-8190
54718,54718,0,1,-6,6
54719,54719,0,1,8190,8190
54720,54720,0,1,-6,-6
54721,54721,0,1,-8190,-8190
54722,54722,0,1,6,-6
54723,54723,0,1,8190,8190
54724,54724,0,1,6,-6
54725,54725,0,1,-8190,-8190
54726,54726,0,1,-6,6
54727,54727,0,1,8190,8190
54728,54728,0,1,6,6
54729,54729,0,1,-8190,-8190
54730,54730,0,1,6,-6
54731,54731,0,1,8190,8190
54732,54732,0,1,6,6
54733,54733,0,1,-8190,-8190
54734,54734,0,1,6,6
54735,54735,0,1,8190,8190
54736,54736,0,1,-6,6
54737,54737,0,1,-8190,-8190
54738,54738,0,1,6,6
54739,54739,0,1,8190,8190
54740,54740,0,1,6,-6
54741,54741,0,1,-8190,-8190
54742,54742,0,1,6,6
54743,54743,0,1,8190,8190
54744,54744,0,1,6,6
54745,54745,0,1,-8190,-8190
54746,54746,0,1,-6,6
54747,54747,0,1,8190,8190
54748,54748,0,1,-6,6
54749,54749,0,1,-8190,-8190
54750,54750,0,1,-6,-6
54751,54751,0,1,8190,8190
54752,54752,0,1,-6,-6
54753,54753,0,1,-8190,-8190
54754,54754,0,1,6,-6
54755,54755,0,1,8190,8190
54756,54756,0,1,-6,-6
54757,54757,0,1,-8190,-8190
54758,54758,0,1,6,6
54759,54759,0,1,8190,8190
54760,54760,0,1,6,-6
54761,54761,0,1,-8190,-8190
54762,54762,0,1,6,6
54763,54763,0,1,8190,8190
54764,54764,0,1,-6,6
54765,54765,0,1,-8190,-8190
54766,54766,0,1,6,6
54767,54767,0,1,8190,8190
54768,54768,0,1,6,-6
54769,54769,0,1,-8190,-8190
54770,54770,0,1,6,6
54771,54771,0,1,8190,8190
54772,54772,0,1,6,6
54773,54773,0,1,-8190,-8190
54774,54774,0,1,-6,6
54775,54775,0,1,8190,8190
54776,54776,0,1,-6,6
54777,54777,0,1,-8190,-8190
54778,54778,0,1,-6,-6
54779,54779,0,1,8190,8190
54780,54780,0,1,-6,-6
54781,54781,0,1,-8190,-8190
54782,54782,0,1,-6,-6
54783,54783,0,1,8190,8190
54784,54784,0,1,-6,-6
54785,54785,0,1,-8190,-8190
54786,54786,0,1,-6,-6
54787,54787,0,1,8190,8190
54788,54788,0,1,-6,-6
54789,54789,0,1,-8190,-8190
54790,54790,0,1,-6,-6
54791,54791,0,1,8190,8190
54792,54792,0,1,6,-6
54793,54793,0,1,-8190,-8190
54794,54794,0,1,6,-6
54795,54795,0,1,8190,8190
54796,54796,0,1,6,6
54797,54797,0,1,-8190,-8190
54798,54798,0,1,-6,6
54799,54799,0,1,8190,8190
54800,54800,0,1,6,6
54801,54801,0,1,-8190,-8190
54802,54802,0,1,6,-6
54803,54803,0,1,8190,8190
54804,54804,0,1,-6,6
54805,54805,0,1,-8190,-8190
54806,54806,0,1,6,6
54807,54807,0,1,8190,8190
54808,54808,0,1,6,-6
54809,54809,0,1,-8190,-8190
54810,54810,0,1,6,6
54811,54811,0,1,8190,8190
54812,54812,0,1,-6,6
54813,54813,0,1,-8190,-8190
54814,54814,0,1,6,6
54815,54815,0,1,8190,8190
54816,54816,0,1,6,-6
54817,54817,0,1,-8190,-8190
54818,54818,0,1,6,6
54819,54819,0,1,8190,8190
54820,54820,0,1,-6,6
54821,54821,0,1,-8190,-8190
54822,54822,0,1,6,6
54823,54823,0,1,8190,8190
54824,54824,0,1,6,-6
54825,54825,0,1,-8190,-8190
54826,54826,0,1,-6,6
54827,54827,0,1,8190,8190
54828,54828,0,1,-6,6
54829,54829,0,1,-8190,-8190
54830,54830,0,1,6,-6
54831,54831,0,1,8190,8190
54832,54832,0,1,6,-6
54833,54833,0,1,-8190,-8190
54834,54834,0,1,-6,6
54835,54835,0,1,8190,8190
54836,54836,0,1,-6,6
54837,54837,0,1,-8190,-8190
54838,54838,0,1,6,-6
54839,54839,0,1,8190,8190
54840,54840,0,1,-6,-6
54841,54841,0,1,-8190,-8190
54842,54842,0,1,-6,6
54843,54843,0,1,8190,8190
54844,54844,0,1,-6,-6
54845,54845,0,1,-8190,-8190
54846,54846,0,1,6,-6
54847,54847,0,1,8190,8190
54848,54848,0,1,6,-6
54849,54849,0,1,-8190,-8190
54850,54850,0,1,-6,6
54851,54851,0,1,8190,8190
54852,54852,0,1,6,6
54853,54853,0,1,-8190,-8190
54854,54854,0,1,6,-6
54855,54855,0,1,8190,8190
54856,54856,0,1,-6,6
54857,54857,0,1,-8190,-8190
54858,54858,0,1,-6,6
54859,54859,0,1,8190,8190
54860,54860,0,1,6,-6
54861,54861,0,1,-8190,-8190
54862,54862,0,1,6,-6
54863,54863,0,1,8190,8190
54864,54864,0,1,6,6
54865,54865,0,1,-8190,-8190
54866,54866,0,1,6,6
54867,54867,0,1,8190,8190
54868,54868,0,1,-6,6
54869,54869,0,1,-8190,-8190
54870,54870,0,1,-6,6
54871,54871,0,1,8190,8190
54872,54872,0,1,-6,-6
54873,54873,0,1,-8190,-8190
54874,54874,0,1,6,-6
54875,54875,0,1,8190,8190
54876,54876,0,1,6,-6
54877,54877,0,1,-8190,-8190
54878,54878,0,1,-6,6
54879,54879,0,1,8190,8190
54880,54880,0,1,6,6
54881,54881,0,1,-8190,-8190
54882,54882,0,1,6,-6
54883,54883,0,1,8190,8190
54884,54884,0,1,6,6
54885,54885,0,1,-8190,-8190
54886,54886,0,1,-6,6
54887,54887,0,1,8190,8190
54888,54888,0,1,-6,6
54889,54889,0,1,-8190,-8190
54890,54890,0,1,6,-6
54891,54891,0,1,8190,8190
54892,54892,0,1,6,-6
54893,54893,0,1,-8190,-8190
54894,54894,0,1,-6,6
54895,54895,0,1,8190,8190
54896,54896,0,1,-6,6
54897,54897,0,1,-8190,-8190
54898,54898,0,1,6,-6
54899,54899,0,1,8190,8190
54900,54900,0,1,-6,-6
54901,54901,0,1,-8190,-8190
54902,54902,0,1,6,6
54903,54903,0,1,8190,8190
54904,54904,0,1,-6,-6
54905,54905,0,1,-8190,-8190
54906,54906,0,1,6,6
54907,54907,0,1,8190,8190
54908,54908,0,1,6,-6
54909,54909,0,1,-8190,-8190
54910,54910,0,1,-6,6
54911,54911,0,1,8190,8190
54912,54912,0,1,6,6
54913,54913,0,1,-8190,-8190
54914,54914,0,1,-6,-6
54915,54915,0,1,8190,8190
54916,54916,0,1,6,6
54917,54917,0,1,-8190,-8190
54918,54918,0,1,6,-6
54919,54919,0,1,8190,8190
54920,54920,0,1,6,6
54921,54921,0,1,-8190,-8190
54922,54922,0,1,6,6
54923,54923,0,1,8190,8190
54924,54924,0,1,-6,6
54925,54925,0,1,-8190,-8190
54926,54926,0,1,6,6
54927,54927,0,1,8190,8190
54928,54928,0,1,6,-6
54929,54929,0,1,-8190,-8190
54930,54930,0,1,6,6
54931,54931,0,1,8190,8190
54932,54932,0,1,6,6
54933,54933,0,1,-8190,-8190
54934,54934,0,1,-6,6
54935,54935,0,1,8190,8190
54936,54936,0,1,-6,6
54937,54937,0,1,-8190,-8190
54938,54938,0,1,-6,-6
54939,54939,0,1,8190,8190
54940,54940,0,1,-6,-6
54941,54941,0,1,-8190,-8190
54942,54942,0,1,-6,-6
54943,54943,0,1,8190,8190
54944,54944,0,1,6,-6
54945,54945,0,1,-8190,-8190
54946,54946,0,1,-6,-6
54947,54947,0,1,8190,8190
54948,54948,0,1,6,6
54949,54949,0,1,-8190,-8190
54950,54950,0,1,6,-6
54951,54951,0,1,8190,8190
54952,54952,0,1,-6,6
54953,54953,0,1,-8190,-8190
54954,54954,0,1,6,6
54955,54955,0,1,8190,8190
54956,54956,0,1,6,-6
54957,54957,0,1,-8190,-8190
54958,54958,0,1,-6,6
54959,54959,0,1,8190,8190
54960,54960,0,1,-6,6
54961,54961,0,1,-8190,-8190
54962,54962,0,1,6,-6
54963,54963,0,1,8190,8190
54964,54964,0,1,6,-6
54965,54965,0,1,-8190,-8190
54966,54966,0,1,6,6
54967,54967,0,1,8190,8190
54968,54968,0,1,-6,6
54969,54969,0,1,-8190,-8190
54970,54970,0,1,6,6
54971,54971,0,1,8190,8190
54972,54972,0,1,6,-6
54973,54973,0,1,-8190,-8190
54974,54974,0,1,6,6
54975,54975,0,1,8190,8190
54976,54976,0,1,6,6
54977,54977,0,1,-8190,-8190
54978,54978,0,1,-6,6
54979,54979,0,1,8190,8190
54980,54980,0,1,-6,6
54981,54981,0,1,-8190,-8190
54982,54982,0,1,-6,-6
54983,54983,0,1,8190,8190
54984,54984,0,1,6,-6
54985,54985,0,1,-8190,-8190
54986,54986,0,1,6,-6
54987,54987,0,1,8190,8190
54988,54988,0,1,-6,6
54989,54989,0,1,-8190,-8190
54990,54990,0,1,6,6
54991,54991,0,1,8190,8190
54992,54992,0,1,6,-6
54993,54993,0,1,-8190,-8190
54994,54994,0,1,6,6
54995,54995,0,1,8190,8190
54996,54996,0,1,6,6
54997,54997,0,1,-8190,-8190
54998,54998,0,1,6,6
54999,54999,0,1,8190,8190
55000,55000,0,1,-6,6
55001,55001,0,1,-8190,-8190
55002,55002,0,1,6,6
55003,55003,0,1,8190,8190
55004,55004,0,1,6,-6
55005,55005,0,1,-8190,-8190
55006,55006,0,1,6,6
55007,55007,0,1,8190,8190
55008,55008,0,1,-6,6
55009,55009,0,1,-8190,-8190
55010,55010,0,1,6,6
55011,55011,0,1,8190,8190
55012,55012,0,1,6,-6
55013,55013,0,1,-8190,-8190
55014,55014,0,1,-6,6
55015,55015,0,1,8190,8190
55016,55016,0,1,6,6
55017,55017,0,1,-8190,-8190
55018,55018,0,1,6,-6
55019,55019,0,1,8190,8190
55020,55020,0,1,6,6
55021,55021,0,1,-8190,-8190
55022,55022,0,1,6,6
55023,55023,0,1,8190,8190
55024,55024,0,1,6,6
55025,55025,0,1,-8190,-8190
55026,55026,0,1,6,6
55027,55027,0,1,8190,8190
55028,55028,0,1,6,6
55029,55029,0,1,-8190,-8190
55030,55030,0,1,-6,6
55031,55031,0,1,8190,8190
55032,55032,0,1,6,6
55033,55033,0,1,-8190,-8190
55034,55034,0,1,6,-6
55035,55035,0,1,8190,8190
55036,55036,0,1,6,6
55037,55037,0,1,-8190,-8190
55038,55038,0,1,-6,6
55039,55039,0,1,8190,8190
55040,55040,0,1,-6,6
55041,55041,0,1,-8190,-8190
55042,55042,0,1,-6,-6
55043,55043,0,1,8190,8190
55044,55044,0,1,-6,-6
55045,55045,0,1,-8190,-8190
55046,55046,0,1,6,-6
55047,55047,0,1,8190,8190
55048,55048,0,1,6,-6
55049,55049,0,1,-8190,-8190
55050,55050,0,1,6,6
55051,55051,0,1,8190,8190
55052,55052,0,1,-6,6
55053,55053,0,1,-8190,-8190
55054,55054,0,1,6,6
55055,55055,0,1,8190,8190
55056,55056,0,1,6,-6
55057,55057,0,1,-8190,-8190
55058,55058,0,1,6,6
55059,55059,0,1,8190,8190
55060,55060,0,1,6,6
55061,55061,0,1,-8190,-8190
55062,55062,0,1,6,6
55063,55063,0,1,8190,8190
55064,55064,0,1,6,6
55065,55065,0,1,-8190,-8190
55066,55066,0,1,6,6
55067,55067,0,1,8190,8190
55068,55068,0,1,6,6
55069,55069,0,1,-8190,-8190
55070,55070,0,1,6,6
55071,55071,0,1,8190,8190
55072,55072,0,1,6,6
55073,55073,0,1,-8190,-8190
55074,55074,0,1,-6,6
55075,55075,0,1,8190,8190
55076,55076,0,1,-6,6
55077,55077,0,1,-8190,-8190
55078,55078,0,1,-6,-6
55079,55079,0,1,8190,8190
55080,55080,0,1,-6,-6
55081,55081,0,1,-8190,-8190
55082,55082,0,1,-6,-6
55083,55083,0,1,8190,8190
55084,55084,0,1,6,-6
55085,55085,0,1,-8190,-8190
55086,55086,0,1,-6,-6
55087,55087,0,1,8190,8190
55088,55088,0,1,-6,6
55089,55089,0,1,-8190,-8190
55090,55090,0,1,6,-6
55091,55091,0,1,8190,8190
55092,55092,0,1,-6,-6
55093,55093,0,1,-8190,-8190
55094,55094,0,1,6,6
55095,55095,0,1,8190,8190
55096,55096,0,1,6,-6
55097,55097,0,1,-8190,-8190
55098,55098,0,1,-6,6
55099,55099,0,1,8190,8190
55100,55100,0,1,6,6
55101,55101,0,1,-8190,-8190
55102,55102,0,1,6,-6
55103,55103,0,1,8190,8190
55104,55104,0,1,-6,6
55105,55105,0,1,-8190,-8190
55106,55106,0,1,6,6
55107,55107,0,1,8190,8190
55108,55108,0,1,-6,-6
55109,55109,0,1,-8190,-8190
55110,55110,0,1,-6,6
55111,55111,0,1,8190,8190
55112,55112,0,1,6,-6
55113,55113,0,1,-8190,-8190
55114,55114,0,1,-6,-6
55115,55115,0,1,8190,8190
55116,55116,0,1,-6,6
55117,55117,0,1,-8190,-8190
55118,55118,0,1,-6,-6
55119,55119,0,1,8190,8190
55120,55120,0,1,6,-6
55121,55121,0,1,-8190,-8190
55122,55122,0,1,6,-6
55123,55123,0,1,8190,8190
55124,55124,0,1,-6,6
55125,55125,0,1,-8190,-8190
55126,55126,0,1,-6,6
55127,55127,0,1,8190,8190
55128,55128,0,1,-6,-6
55129,55129,0,1,-8190,-8190
55130,55130,0,1,6,-6
55131,55131,0,1,8190,8190
55132,55132,0,1,6,-6
55133,55133,0,1,-8190,-8190
55134,55134,0,1,6,6
55135,55135,0,1,8190,8190
55136,55136,0,1,6,6
55137,55137,0,1,-8190,-8190
55138,55138,0,1,6,6
55139,55139,0,1,8190,8190
55140,55140,0,1,6,6
55141,55141,0,1,-8190,-8190
55142,55142,0,1,-6,6
55143,55143,0,1,8190,8190
55144,55144,0,1,-6,6
55145,55145,0,1,-8190,-8190
55146,55146,0,1,-6,-6
55147,55147,0,1,8190,8190
55148,55148,0,1,-6,-6
55149,55149,0,1,-8190,-8190
55150,55150,0,1,6,-6
55151,55151,0,1,8190,8190
55152,55152,0,1,6,-6
55153,55153,0,1,-8190,-8190
55154,55154,0,1,-6,6
55155,55155,0,1,8190,8190
55156,55156,0,1,6,6
55157,55157,0,1,-8190,-8190
